Date,Revenue,Type
2019-06-30,30952.1,Actual
2022-01-23,8119.13,Actual
2020-02-08,37497.68,Actual
2019-07-27,26460.15,Actual
2020-03-10,30756.11,Actual
2020-08-06,27898.6,Actual
2019-09-07,3921.52,Actual
2019-11-14,27783.27,Actual
2022-02-24,46615.85,Actual
2023-10-09,15303.46,Actual
2021-01-20,48417.35,Actual
2019-01-10,46013.99,Actual
2022-01-15,11318.01,Actual
2020-05-11,45395.15,Actual
2020-11-03,49643.14,Actual
2021-02-11,29416.56,Actual
2023-03-09,5461.9,Actual
2022-02-26,29326.09,Actual
2023-07-25,8388.49,Actual
2022-03-27,34929.05,Actual
2021-06-15,34951.2,Actual
2022-11-06,33826.82,Actual
2020-12-01,18319.72,Actual
2020-01-13,19840.19,Actual
2020-01-30,41274.75,Actual
2019-02-24,16177.73,Actual
2021-09-30,5130.79,Actual
2023-03-02,42619.71,Actual
2020-07-17,18467.02,Actual
2020-11-28,17461.58,Actual
2021-12-01,36316.35,Actual
2023-09-21,28511.48,Actual
2022-03-03,49414.63,Actual
2020-11-26,23345.14,Actual
2023-04-18,27991.01,Actual
2019-11-19,15328.7,Actual
2022-02-26,33092.56,Actual
2023-08-19,35451.4,Actual
2023-08-12,19909.3,Actual
2019-11-09,13327.28,Actual
2019-07-01,9956.76,Actual
2022-03-10,8171.05,Actual
2019-11-09,11254.01,Actual
2019-12-18,12968.55,Actual
2021-03-13,17739.34,Actual
2020-07-19,21925.77,Actual
2022-03-04,28556.49,Actual
2020-09-16,27309.0,Actual
2019-12-28,17635.73,Actual
2020-10-03,3029.01,Actual
2020-10-21,8578.31,Actual
2022-07-27,4791.62,Actual
2020-06-23,45334.04,Actual
2020-07-13,22879.58,Actual
2022-11-03,3559.2,Actual
2022-08-03,18695.32,Actual
2023-04-08,10182.02,Actual
2019-01-11,48620.94,Actual
2020-02-26,38707.84,Actual
2021-03-18,40625.09,Actual
2023-07-13,37988.62,Actual
2021-01-29,27277.72,Actual
2019-08-09,11014.22,Actual
2023-11-30,31440.6,Actual
2022-04-20,30794.92,Actual
2021-03-24,18138.46,Actual
2022-07-20,8055.19,Actual
2023-02-22,27190.51,Actual
2023-03-26,26496.23,Actual
2022-01-08,6314.91,Actual
2023-07-26,14391.18,Actual
2021-09-23,26757.64,Actual
2021-12-11,38733.35,Actual
2019-11-02,37872.5,Actual
2022-12-04,5045.42,Actual
2021-01-14,23461.58,Actual
2021-12-31,48898.08,Actual
2021-11-16,27348.61,Actual
2022-09-27,1142.46,Actual
2021-05-30,46611.24,Actual
2021-04-22,7720.14,Actual
2019-02-14,29544.86,Actual
2019-09-01,4171.37,Actual
2019-12-10,6514.29,Actual
2022-01-20,6348.21,Actual
2019-09-11,30297.01,Actual
2019-06-01,37031.65,Actual
2022-01-08,1068.82,Actual
2023-10-16,9064.06,Actual
2019-06-26,14758.65,Actual
2021-02-21,23163.45,Actual
2021-10-16,45050.68,Actual
2022-11-19,1919.36,Actual
2020-02-20,29719.9,Actual
2019-12-31,9634.75,Actual
2020-03-26,46881.33,Actual
2023-09-27,20683.44,Actual
2020-05-31,15203.14,Actual
2019-05-06,10171.04,Actual
2023-03-20,22618.99,Actual
2020-06-10,22161.38,Actual
2019-05-13,1346.92,Actual
2021-06-26,1600.69,Actual
2020-02-22,47579.47,Actual
2020-05-06,37834.35,Actual
2020-04-21,14615.1,Actual
2019-05-15,42198.18,Actual
2019-07-09,20398.85,Actual
2022-05-07,15233.29,Actual
2020-05-22,13011.97,Actual
2023-09-15,36962.16,Actual
2020-01-15,21801.13,Actual
2020-03-04,11714.01,Actual
2023-03-30,25496.36,Actual
2022-04-11,33973.13,Actual
2022-06-03,28749.91,Actual
2023-05-15,4507.02,Actual
2020-02-22,25382.33,Actual
2021-07-16,30803.86,Actual
2022-09-12,18450.67,Actual
2019-09-30,12521.08,Actual
2022-04-16,27355.82,Actual
2019-01-17,9786.29,Actual
2022-10-24,36479.74,Actual
2023-12-15,36110.05,Actual
2022-06-23,11522.61,Actual
2019-09-02,16770.73,Actual
2019-06-28,5351.99,Actual
2020-03-07,3920.2,Actual
2019-01-23,30816.0,Actual
2019-08-07,36027.4,Actual
2022-05-14,35393.99,Actual
2020-01-18,13905.96,Actual
2020-11-06,25006.13,Actual
2023-03-19,20263.86,Actual
2022-02-17,25690.31,Actual
2021-01-25,32462.8,Actual
2021-10-14,30197.62,Actual
2019-05-25,47513.06,Actual
2019-01-27,41535.05,Actual
2019-10-26,20757.88,Actual
2022-05-04,25832.1,Actual
2019-11-15,32851.72,Actual
2021-10-28,13455.4,Actual
2023-06-25,39567.38,Actual
2020-08-18,19015.38,Actual
2019-01-30,15316.04,Actual
2022-07-18,39821.53,Actual
2020-11-21,859.25,Actual
2021-12-24,44413.65,Actual
2019-05-01,28764.4,Actual
2020-11-25,36572.52,Actual
2023-01-19,36828.47,Actual
2021-11-18,36508.02,Actual
2019-08-21,35275.22,Actual
2021-07-25,20523.85,Actual
2022-07-12,30509.7,Actual
2021-03-01,33299.05,Actual
2023-12-04,42644.88,Actual
2022-09-03,49780.49,Actual
2019-06-18,47216.22,Actual
2021-09-25,13650.21,Actual
2021-06-03,20621.44,Actual
2021-03-16,38262.75,Actual
2023-04-18,41092.64,Actual
2021-09-10,22067.51,Actual
2020-07-12,41600.87,Actual
2019-06-30,18074.57,Actual
2023-02-19,10712.84,Actual
2022-03-19,40104.09,Actual
2022-03-21,43234.27,Actual
2023-06-02,22298.59,Actual
2022-05-26,6953.41,Actual
2020-11-08,17963.43,Actual
2020-03-10,26319.87,Actual
2023-06-02,5236.14,Actual
2022-05-09,29586.25,Actual
2021-07-12,15791.51,Actual
2021-03-06,17027.65,Actual
2023-05-13,45432.77,Actual
2023-11-28,26228.9,Actual
2019-06-21,9574.36,Actual
2019-06-19,31850.21,Actual
2023-09-12,31828.37,Actual
2020-03-14,29711.09,Actual
2020-06-19,27649.3,Actual
2022-09-03,2036.87,Actual
2019-07-29,2606.68,Actual
2023-05-07,24261.12,Actual
2021-05-29,30680.57,Actual
2022-03-25,21073.67,Actual
2023-01-23,48484.42,Actual
2023-09-13,44839.49,Actual
2022-01-17,6045.6,Actual
2022-01-20,27537.91,Actual
2022-09-12,49560.34,Actual
2020-05-05,16185.34,Actual
2021-01-06,34098.78,Actual
2020-08-12,30055.67,Actual
2019-09-23,43325.11,Actual
2022-10-31,49913.08,Actual
2021-04-20,45441.56,Actual
2019-04-08,26309.47,Actual
2023-02-12,24439.68,Actual
2019-09-02,27382.52,Actual
2020-01-30,3016.63,Actual
2019-01-13,30241.65,Actual
2022-10-29,11653.38,Actual
2019-08-14,24739.35,Actual
2019-06-29,31002.32,Actual
2022-03-05,3094.39,Actual
2023-04-22,38446.13,Actual
2019-10-27,9276.06,Actual
2019-12-08,24001.08,Actual
2022-04-10,21392.22,Actual
2019-03-06,29976.63,Actual
2019-07-10,9767.28,Actual
2023-12-04,15427.78,Actual
2021-08-23,2811.65,Actual
2021-02-27,1986.85,Actual
2021-09-05,12742.05,Actual
2020-03-14,6882.71,Actual
2020-11-14,29972.18,Actual
2022-10-08,31900.55,Actual
2021-03-15,23454.27,Actual
2020-09-10,4581.02,Actual
2020-04-08,5678.11,Actual
2020-03-14,34432.21,Actual
2023-07-05,11750.0,Actual
2021-07-02,36024.43,Actual
2023-01-28,30400.46,Actual
2023-01-21,48101.55,Actual
2023-07-31,25828.3,Actual
2023-09-30,21298.59,Actual
2021-10-03,18869.95,Actual
2020-07-26,17578.06,Actual
2022-02-08,8304.4,Actual
2019-02-13,41850.87,Actual
2020-10-19,6960.09,Actual
2022-11-25,35883.03,Actual
2019-10-26,40850.03,Actual
2020-11-03,39645.84,Actual
2022-06-04,13300.22,Actual
2019-12-16,15288.97,Actual
2021-11-18,41402.67,Actual
2021-02-04,21044.82,Actual
2019-05-26,26224.62,Actual
2021-06-07,36607.48,Actual
2022-12-06,19223.0,Actual
2022-10-02,10815.16,Actual
2020-08-03,17482.01,Actual
2023-01-14,37637.02,Actual
2019-04-06,8944.68,Actual
2021-06-07,20310.89,Actual
2023-09-08,47760.36,Actual
2021-10-27,34972.48,Actual
2023-09-20,26303.84,Actual
2022-01-14,15500.18,Actual
2023-06-29,17456.08,Actual
2022-07-21,3911.31,Actual
2023-01-15,16596.67,Actual
2022-03-22,31073.88,Actual
2019-09-07,1762.47,Actual
2020-04-16,36176.29,Actual
2022-07-16,15291.21,Actual
2019-03-12,12832.54,Actual
2021-07-21,34677.3,Actual
2023-11-25,21634.23,Actual
2022-09-28,41161.75,Actual
2021-05-19,26486.03,Actual
2020-01-02,34806.78,Actual
2020-03-09,9695.03,Actual
2022-09-05,47575.17,Actual
2023-11-08,567.33,Actual
2019-04-17,13360.82,Actual
2020-11-24,25327.3,Actual
2023-09-26,36815.67,Actual
2019-08-30,5619.73,Actual
2022-07-14,13584.27,Actual
2021-05-18,15784.88,Actual
2019-09-26,17303.08,Actual
2020-02-09,15446.39,Actual
2022-09-13,2120.98,Actual
2023-07-23,11912.08,Actual
2021-01-22,7430.31,Actual
2019-04-28,18122.37,Actual
2022-03-31,1565.17,Actual
2022-10-02,25460.05,Actual
2021-08-02,41190.26,Actual
2019-07-13,2005.45,Actual
2020-10-08,44281.76,Actual
2020-01-16,5425.92,Actual
2019-09-22,27644.55,Actual
2022-06-26,48263.67,Actual
2023-05-17,3444.55,Actual
2020-10-16,12768.43,Actual
2019-12-24,35602.53,Actual
2019-02-25,8651.9,Actual
2019-03-12,36254.84,Actual
2021-12-07,7478.78,Actual
2022-07-25,917.01,Actual
2021-01-30,2186.8,Actual
2020-10-14,38370.82,Actual
2019-09-02,10591.14,Actual
2022-02-23,38733.94,Actual
2023-01-28,4218.33,Actual
2019-04-16,44195.14,Actual
2022-03-25,44176.28,Actual
2020-10-20,10501.78,Actual
2020-07-07,43921.02,Actual
2019-02-06,44957.29,Actual
2021-06-20,27477.49,Actual
2023-12-12,38493.05,Actual
2019-03-01,16485.9,Actual
2022-05-15,17588.46,Actual
2021-12-10,10431.88,Actual
2020-10-05,36366.08,Actual
2021-06-10,17494.55,Actual
2021-08-01,21424.48,Actual
2019-01-01,14362.3,Actual
2019-07-20,42910.37,Actual
2019-11-09,40880.7,Actual
2019-08-15,34117.52,Actual
2019-01-10,17933.64,Actual
2019-04-01,41572.75,Actual
2021-06-16,9212.65,Actual
2019-04-23,25142.84,Actual
2020-07-21,13945.28,Actual
2022-07-22,29448.54,Actual
2021-11-25,40048.93,Actual
2023-12-13,4248.54,Actual
2023-05-09,8025.66,Actual
2019-11-17,34023.41,Actual
2019-11-24,45169.6,Actual
2022-07-19,2091.79,Actual
2019-08-07,13433.52,Actual
2023-04-10,10507.94,Actual
2020-03-12,38550.35,Actual
2023-09-01,12305.94,Actual
2019-05-29,38436.88,Actual
2023-08-22,26093.02,Actual
2023-04-05,27853.35,Actual
2019-03-03,25477.7,Actual
2021-06-16,47301.02,Actual
2020-05-10,36046.84,Actual
2022-04-13,6078.87,Actual
2022-09-28,9973.93,Actual
2022-07-27,44944.99,Actual
2020-10-06,41638.61,Actual
2022-07-16,41188.24,Actual
2022-08-28,31954.93,Actual
2019-12-02,19219.65,Actual
2022-10-23,2397.51,Actual
2020-10-23,31864.43,Actual
2021-10-28,709.19,Actual
2019-11-28,4478.9,Actual
2020-09-24,38175.17,Actual
2023-10-31,34080.98,Actual
2020-11-23,29133.53,Actual
2020-10-13,46975.93,Actual
2022-10-23,31911.46,Actual
2020-07-23,42277.79,Actual
2022-08-31,14468.71,Actual
2022-01-05,33810.54,Actual
2022-08-17,9697.72,Actual
2021-07-31,23028.38,Actual
2022-02-09,4419.0,Actual
2023-08-26,18748.23,Actual
2021-07-03,30999.62,Actual
2023-11-17,6258.7,Actual
2022-11-14,43583.27,Actual
2021-01-20,32585.56,Actual
2022-08-21,4733.51,Actual
2021-07-27,21905.81,Actual
2021-12-28,38944.5,Actual
2022-04-29,35184.47,Actual
2019-11-26,33260.85,Actual
2019-02-18,9187.97,Actual
2020-07-06,48168.56,Actual
2023-12-17,45546.54,Actual
2019-10-01,34786.68,Actual
2021-03-23,19968.91,Actual
2021-08-23,15736.89,Actual
2019-06-08,41031.6,Actual
2023-02-19,27212.93,Actual
2022-08-16,6113.48,Actual
2023-12-08,44901.77,Actual
2021-08-21,16667.02,Actual
2020-08-07,10990.28,Actual
2023-03-31,45032.3,Actual
2019-11-13,48127.64,Actual
2020-03-13,46157.76,Actual
2019-11-24,31788.15,Actual
2022-03-24,14027.07,Actual
2019-12-12,3559.54,Actual
2023-12-02,17403.86,Actual
2019-06-23,26075.27,Actual
2020-11-19,4060.97,Actual
2020-01-11,32113.85,Actual
2021-11-10,16768.71,Actual
2019-07-11,6653.86,Actual
2022-04-01,48920.01,Actual
2019-11-28,23929.33,Actual
2021-07-23,35701.99,Actual
2022-12-19,6387.29,Actual
2023-01-16,4266.25,Actual
2023-03-26,26194.72,Actual
2019-01-16,16660.98,Actual
2020-08-06,11374.95,Actual
2021-09-28,13200.86,Actual
2022-06-22,37764.35,Actual
2022-03-22,47014.15,Actual
2020-05-14,10362.46,Actual
2019-12-01,11564.76,Actual
2021-02-20,20140.01,Actual
2020-02-10,27723.44,Actual
2023-04-09,34013.23,Actual
2020-12-24,42694.99,Actual
2022-09-30,18719.08,Actual
2023-06-12,43831.07,Actual
2021-08-01,19314.92,Actual
2019-06-18,34485.25,Actual
2019-08-22,30841.7,Actual
2022-05-23,18229.96,Actual
2021-07-08,17366.73,Actual
2019-01-03,7342.95,Actual
2023-05-06,26214.27,Actual
2023-03-07,23869.06,Actual
2019-08-27,23658.78,Actual
2023-09-20,8448.03,Actual
2023-04-04,33181.94,Actual
2022-02-09,2388.25,Actual
2020-09-22,18700.2,Actual
2019-09-29,1507.91,Actual
2021-12-13,49732.68,Actual
2022-05-02,47542.81,Actual
2023-08-09,16230.18,Actual
2022-05-29,9067.69,Actual
2023-06-17,6894.32,Actual
2021-02-22,32269.51,Actual
2023-09-22,30157.57,Actual
2021-08-21,31070.74,Actual
2023-05-06,48255.21,Actual
2020-07-15,3374.05,Actual
2019-10-05,12850.59,Actual
2021-10-18,26418.19,Actual
2023-09-12,1752.95,Actual
2023-04-25,5852.78,Actual
2020-11-13,952.0,Actual
2019-08-27,40468.79,Actual
2021-05-11,1313.64,Actual
2019-09-17,8525.24,Actual
2019-10-16,15351.09,Actual
2022-04-06,18439.6,Actual
2020-04-03,38924.22,Actual
2022-12-26,471.32,Actual
2022-01-13,3823.97,Actual
2022-10-11,20210.48,Actual
2019-11-17,40385.97,Actual
2020-10-31,29779.04,Actual
2019-04-27,10257.32,Actual
2021-12-30,26434.22,Actual
2023-01-31,49631.16,Actual
2020-02-25,41203.23,Actual
2022-12-02,22367.31,Actual
2021-08-24,42685.25,Actual
2019-12-28,7822.89,Actual
2022-12-04,34211.03,Actual
2022-02-18,3098.43,Actual
2019-06-10,9952.1,Actual
2020-09-24,16340.59,Actual
2023-03-01,30247.71,Actual
2020-08-11,4977.55,Actual
2020-04-18,42622.76,Actual
2023-02-10,14169.36,Actual
2021-07-23,38687.53,Actual
2022-01-10,13626.75,Actual
2023-06-30,34055.71,Actual
2020-03-26,25773.92,Actual
2023-12-30,1430.61,Actual
2021-04-21,12583.88,Actual
2019-08-12,32391.53,Actual
2020-01-14,36661.39,Actual
2022-10-05,13986.68,Actual
2019-09-20,11782.38,Actual
2023-06-04,18754.25,Actual
2023-02-24,46902.51,Actual
2022-10-15,49082.41,Actual
2021-03-10,6782.01,Actual
2019-09-19,35965.56,Actual
2022-09-09,33304.97,Actual
2022-04-30,47723.31,Actual
2023-08-14,40462.82,Actual
2019-05-01,32553.66,Actual
2022-08-23,21231.66,Actual
2023-05-05,9455.13,Actual
2020-12-16,9400.26,Actual
2023-02-20,47368.55,Actual
2021-10-08,12218.94,Actual
2019-04-26,10965.35,Actual
2023-02-06,33266.47,Actual
2022-05-22,16537.65,Actual
2020-07-01,7622.84,Actual
2021-12-31,22593.3,Actual
2023-06-16,23577.71,Actual
2023-04-24,45839.61,Actual
2022-10-29,49392.49,Actual
2021-04-06,41714.38,Actual
2019-05-18,44477.11,Actual
2021-03-05,42089.06,Actual
2019-08-06,27372.53,Actual
2021-03-14,17437.15,Actual
2022-11-03,37276.44,Actual
2021-07-29,30447.64,Actual
2020-01-02,13612.89,Actual
2021-11-30,11866.16,Actual
2023-01-17,3382.22,Actual
2023-04-04,30214.17,Actual
2020-06-14,30541.95,Actual
2019-03-17,29596.64,Actual
2023-12-27,43917.96,Actual
2020-08-17,30334.42,Actual
2023-04-22,17064.85,Actual
2021-01-30,49188.85,Actual
2021-04-09,37414.6,Actual
2019-08-28,33500.23,Actual
2022-01-22,48102.53,Actual
2021-02-24,5131.55,Actual
2022-02-16,38183.14,Actual
2022-04-30,23912.75,Actual
2019-07-05,20901.77,Actual
2023-10-30,25649.43,Actual
2019-03-27,13504.66,Actual
2022-10-14,43618.33,Actual
2019-02-06,48086.53,Actual
2022-07-28,34111.72,Actual
2022-11-09,16090.22,Actual
2023-06-03,44650.58,Actual
2023-11-10,40353.92,Actual
2023-02-13,6710.97,Actual
2020-01-13,49086.17,Actual
2023-08-31,29422.65,Actual
2023-02-19,6086.85,Actual
2020-08-29,2023.24,Actual
2021-09-18,42555.91,Actual
2022-06-13,49504.56,Actual
2021-03-23,32804.3,Actual
2020-01-07,35066.88,Actual
2019-09-22,41174.13,Actual
2019-07-19,9698.72,Actual
2020-11-29,15814.66,Actual
2023-06-21,34811.36,Actual
2020-06-05,42272.43,Actual
2023-08-31,29754.55,Actual
2020-09-24,35545.7,Actual
2019-01-22,41058.74,Actual
2021-11-26,15688.98,Actual
2021-11-12,18668.71,Actual
2023-04-18,40528.67,Actual
2023-03-08,45887.4,Actual
2023-02-28,45969.98,Actual
2021-09-29,363.91,Actual
2022-09-16,21667.41,Actual
2023-04-02,32135.34,Actual
2021-06-06,41846.23,Actual
2023-01-27,6414.18,Actual
2019-12-17,6115.61,Actual
2019-03-15,46054.29,Actual
2019-01-03,12981.94,Actual
2022-03-29,33315.82,Actual
2019-08-11,48193.76,Actual
2020-07-18,46403.75,Actual
2023-10-23,38312.24,Actual
2022-12-11,8500.71,Actual
2022-11-13,41014.37,Actual
2019-08-04,22299.73,Actual
2022-09-11,1682.33,Actual
2023-07-20,3865.29,Actual
2019-03-25,3876.5,Actual
2023-05-15,43023.93,Actual
2023-12-21,10416.83,Actual
2019-01-21,18707.6,Actual
2019-06-03,41103.3,Actual
2020-08-18,43271.73,Actual
2022-02-23,37046.76,Actual
2023-04-20,19679.53,Actual
2022-11-27,13784.29,Actual
2019-07-01,20541.34,Actual
2023-07-13,41647.71,Actual
2019-08-01,8295.09,Actual
2021-05-25,21292.03,Actual
2020-03-24,20633.68,Actual
2021-12-21,40139.62,Actual
2023-05-16,4681.23,Actual
2021-06-11,4118.93,Actual
2023-05-30,21277.3,Actual
2023-05-07,16378.07,Actual
2019-11-22,9341.19,Actual
2023-05-04,26889.35,Actual
2023-07-09,20915.86,Actual
2022-06-19,34890.6,Actual
2020-12-05,11611.33,Actual
2021-02-24,40044.66,Actual
2019-01-29,46523.07,Actual
2023-07-12,49762.98,Actual
2022-07-07,42727.56,Actual
2019-02-24,42960.93,Actual
2021-03-30,35531.15,Actual
2019-01-22,45814.47,Actual
2023-03-12,12586.39,Actual
2021-08-05,29201.43,Actual
2020-10-05,41239.7,Actual
2022-01-30,3195.28,Actual
2023-10-09,38329.47,Actual
2023-04-04,19971.72,Actual
2022-11-09,29741.47,Actual
2020-01-09,4289.78,Actual
2021-09-09,8484.36,Actual
2023-07-23,32227.94,Actual
2022-03-18,31005.69,Actual
2019-06-09,46099.04,Actual
2021-12-10,13673.28,Actual
2021-01-25,44174.67,Actual
2020-02-29,40716.85,Actual
2020-07-28,10269.46,Actual
2019-12-21,21912.01,Actual
2021-12-24,3446.19,Actual
2022-03-23,31846.05,Actual
2022-02-15,34683.7,Actual
2023-03-06,46878.64,Actual
2019-08-20,39628.77,Actual
2020-02-17,41171.29,Actual
2023-12-13,1660.02,Actual
2023-05-30,24818.73,Actual
2023-10-01,28173.62,Actual
2020-03-29,11192.39,Actual
2019-01-30,2948.73,Actual
2022-09-19,48761.67,Actual
2023-03-10,6583.85,Actual
2020-07-16,42630.36,Actual
2023-06-26,4972.84,Actual
2022-10-13,15085.44,Actual
2023-07-26,39772.88,Actual
2019-12-22,32851.78,Actual
2021-10-08,33820.55,Actual
2021-03-19,23450.0,Actual
2021-03-05,42455.38,Actual
2019-09-19,30399.28,Actual
2019-01-29,28223.74,Actual
2020-10-14,8575.39,Actual
2023-03-28,40144.41,Actual
2021-04-09,35957.67,Actual
2019-11-11,48169.93,Actual
2023-06-14,43813.09,Actual
2020-03-01,31101.75,Actual
2019-05-09,9093.07,Actual
2023-01-13,8669.22,Actual
2019-10-19,14437.34,Actual
2020-03-05,45322.64,Actual
2022-02-03,26661.14,Actual
2020-02-24,45055.55,Actual
2020-07-17,14011.64,Actual
2019-02-07,24055.5,Actual
2023-10-13,493.04,Actual
2022-12-13,34525.21,Actual
2022-12-13,16696.72,Actual
2023-11-14,49258.03,Actual
2021-03-08,40303.93,Actual
2019-08-31,21993.81,Actual
2020-03-06,22614.86,Actual
2020-11-20,34485.27,Actual
2022-01-19,22832.95,Actual
2023-08-15,29513.13,Actual
2021-01-20,12568.4,Actual
2021-02-25,2684.73,Actual
2020-08-11,9333.59,Actual
2023-11-14,44105.66,Actual
2022-03-23,14079.03,Actual
2023-09-11,39212.39,Actual
2022-07-18,8197.18,Actual
2020-05-17,2637.69,Actual
2022-04-17,14934.81,Actual
2022-09-09,41694.18,Actual
2021-07-22,23364.58,Actual
2021-12-01,42574.88,Actual
2019-08-30,19758.07,Actual
2023-02-24,20876.3,Actual
2020-06-11,44432.7,Actual
2023-02-03,7947.38,Actual
2020-07-19,914.42,Actual
2020-12-19,30903.35,Actual
2022-10-17,26574.03,Actual
2023-03-06,28865.0,Actual
2019-03-04,49902.87,Actual
2022-10-07,29639.84,Actual
2022-12-03,35432.94,Actual
2019-12-07,43197.98,Actual
2022-09-30,18474.79,Actual
2021-07-17,16490.6,Actual
2022-05-02,35655.61,Actual
2021-03-20,354.22,Actual
2023-09-25,32002.99,Actual
2022-12-23,31527.99,Actual
2023-10-22,23617.78,Actual
2023-02-28,43410.61,Actual
2019-08-20,34947.92,Actual
2020-11-02,8095.8,Actual
2022-07-18,22871.86,Actual
2022-11-03,13783.75,Actual
2021-12-23,49466.21,Actual
2021-06-29,438.91,Actual
2021-05-06,25835.59,Actual
2021-12-22,10998.88,Actual
2022-04-05,21611.02,Actual
2019-11-15,42853.38,Actual
2019-03-27,35824.49,Actual
2021-03-04,5579.83,Actual
2023-06-21,29753.15,Actual
2020-03-06,40370.63,Actual
2021-02-09,20562.47,Actual
2021-12-09,33861.67,Actual
2020-01-20,13809.19,Actual
2020-10-10,35748.95,Actual
2022-06-22,25992.49,Actual
2023-04-03,2449.17,Actual
2022-06-07,20469.32,Actual
2019-12-27,24976.01,Actual
2019-07-18,269.39,Actual
2023-07-15,22720.66,Actual
2021-06-25,40179.44,Actual
2019-06-28,17263.87,Actual
2023-07-14,19655.98,Actual
2023-02-12,1993.95,Actual
2022-05-14,49244.12,Actual
2020-11-05,3622.36,Actual
2019-03-04,48217.23,Actual
2021-10-25,41602.39,Actual
2020-08-24,12694.57,Actual
2022-10-03,49217.4,Actual
2021-10-14,10037.76,Actual
2022-06-29,47515.84,Actual
2023-08-21,22914.78,Actual
2021-04-17,19052.24,Actual
2023-03-13,14747.99,Actual
2019-02-07,19936.1,Actual
2022-04-07,7701.53,Actual
2022-08-01,49722.08,Actual
2022-08-21,46905.68,Actual
2020-07-02,41366.77,Actual
2022-03-18,12441.29,Actual
2023-11-02,34833.01,Actual
2020-01-02,45609.79,Actual
2023-11-22,10416.63,Actual
2022-03-24,24683.66,Actual
2019-05-22,34585.81,Actual
2022-10-03,24770.43,Actual
2019-05-14,15875.42,Actual
2019-02-03,19962.66,Actual
2021-01-08,49294.2,Actual
2020-02-02,28838.53,Actual
2019-02-22,40108.49,Actual
2020-09-28,10949.94,Actual
2023-05-01,39107.03,Actual
2023-03-31,39587.48,Actual
2023-02-21,26120.9,Actual
2020-02-19,29424.21,Actual
2020-10-01,46098.71,Actual
2023-07-22,10225.56,Actual
2020-02-13,11732.89,Actual
2019-12-10,4467.71,Actual
2019-05-26,14904.22,Actual
2021-12-12,49395.49,Actual
2023-08-31,13967.22,Actual
2023-01-01,43221.63,Actual
2020-12-14,38410.56,Actual
2023-12-20,5548.48,Actual
2021-12-15,29807.01,Actual
2021-07-17,46852.31,Actual
2019-12-24,24174.77,Actual
2020-06-13,9175.0,Actual
2022-12-27,38615.33,Actual
2019-08-09,40512.37,Actual
2023-03-22,32395.86,Actual
2022-09-07,21479.79,Actual
2023-03-18,23632.39,Actual
2022-08-21,1893.57,Actual
2022-04-03,31140.85,Actual
2022-02-19,19448.31,Actual
2021-05-22,18776.44,Actual
2023-03-11,3231.99,Actual
2022-03-08,39116.74,Actual
2022-01-25,41344.89,Actual
2019-09-10,48703.8,Actual
2022-03-24,15679.84,Actual
2023-09-18,32593.11,Actual
2019-03-30,8808.7,Actual
2021-04-16,33510.32,Actual
2021-08-29,40487.98,Actual
2023-04-23,2510.15,Actual
2022-11-11,28126.97,Actual
2022-12-30,21670.13,Actual
2023-08-17,8145.58,Actual
2021-07-12,41326.82,Actual
2022-09-02,8534.05,Actual
2023-12-25,9161.4,Actual
2021-08-16,26731.35,Actual
2019-04-08,21493.21,Actual
2019-07-31,38756.56,Actual
2019-09-17,18753.88,Actual
2020-09-21,38186.54,Actual
2023-05-20,33253.17,Actual
2021-06-17,34525.05,Actual
2019-05-01,47167.95,Actual
