ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
07-05-2019,1321182.919,1038156.207,1565755.882,1321182.919,1321182.919,-28341.44348,-28341.44348,-28341.44348,-9889.707126,-9889.707126,-9889.707126,-18451.73636,-18451.73636,-18451.73636,0,0,0,1292841.476
08-05-2019,1321245.226,1050464.824,1594192.363,1321245.226,1321245.226,-19247.97754,-19247.97754,-19247.97754,2216.315886,2216.315886,2216.315886,-21464.29342,-21464.29342,-21464.29342,0,0,0,1301997.248
09-05-2019,1321307.532,1037170.409,1549732.567,1321307.532,1321307.532,-26753.29699,-26753.29699,-26753.29699,-2083.262178,-2083.262178,-2083.262178,-24670.03481,-24670.03481,-24670.03481,0,0,0,1294554.235
10-05-2019,1321369.838,1026633.674,1549826.911,1321369.838,1321369.838,-28301.17465,-28301.17465,-28301.17465,-292.1125006,-292.1125006,-292.1125006,-28009.06214,-28009.06214,-28009.06214,0,0,0,1293068.664
11-05-2019,1321432.145,1010027.447,1534778.896,1321432.145,1321432.145,-43404.07741,-43404.07741,-43404.07741,-11988.13793,-11988.13793,-11988.13793,-31415.93948,-31415.93948,-31415.93948,0,0,0,1278028.067
12-05-2019,1321494.451,1005300.762,1558330.798,1321494.451,1321494.451,-36514.79863,-36514.79863,-36514.79863,-1693.699043,-1693.699043,-1693.699043,-34821.09959,-34821.09959,-34821.09959,0,0,0,1284979.652
13-05-2019,1321556.757,1030501.347,1586226.797,1321556.757,1321556.757,-14421.80583,-14421.80583,-14421.80583,23730.6029,23730.6029,23730.6029,-38152.40873,-38152.40873,-38152.40873,0,0,0,1307134.951
14-05-2019,1321619.064,1012912.998,1520758.397,1321619.064,1321619.064,-51226.55828,-51226.55828,-51226.55828,-9889.707126,-9889.707126,-9889.707126,-41336.85115,-41336.85115,-41336.85115,0,0,0,1270392.505
15-05-2019,1321681.37,1016306.109,1542596.533,1321681.37,1321681.37,-42085.97394,-42085.97394,-42085.97394,2216.315886,2216.315886,2216.315886,-44302.28983,-44302.28983,-44302.28983,0,0,0,1279595.396
16-05-2019,1321743.676,1017502.255,1536732.732,1321743.676,1321743.676,-49062.51881,-49062.51881,-49062.51881,-2083.262178,-2083.262178,-2083.262178,-46979.25664,-46979.25664,-46979.25664,0,0,0,1272681.157
17-05-2019,1321805.982,1002804.204,1539379.125,1321805.982,1321805.982,-49594.83556,-49594.83556,-49594.83556,-292.1125005,-292.1125005,-292.1125005,-49302.72306,-49302.72306,-49302.72306,0,0,0,1272211.147
18-05-2019,1321868.289,998656.3715,1524632.874,1321868.289,1321868.289,-63201.93985,-63201.93985,-63201.93985,-11988.13793,-11988.13793,-11988.13793,-51213.80192,-51213.80192,-51213.80192,0,0,0,1258666.349
19-05-2019,1321930.595,994730.2926,1532562.668,1321930.595,1321930.595,-54355.03047,-54355.03047,-54355.03047,-1693.699043,-1693.699043,-1693.699043,-52661.33143,-52661.33143,-52661.33143,0,0,0,1267575.565
20-05-2019,1321992.901,1023299.126,1577787.772,1321992.901,1321992.901,-29872.69219,-29872.69219,-29872.69219,23730.6029,23730.6029,23730.6029,-53603.29509,-53603.29509,-53603.29509,0,0,0,1292120.209
21-05-2019,1322055.208,981922.395,1545311.043,1322055.208,1322055.208,-63897.74183,-63897.74183,-63897.74183,-9889.707126,-9889.707126,-9889.707126,-54008.03471,-54008.03471,-54008.03471,0,0,0,1258157.466
22-05-2019,1322117.514,986459.8645,1513723.005,1322117.514,1322117.514,-51638.90294,-51638.90294,-51638.90294,2216.315886,2216.315886,2216.315886,-53855.21882,-53855.21882,-53855.21882,0,0,0,1270478.611
23-05-2019,1322179.82,1000611.553,1538858.485,1322179.82,1322179.82,-55219.79716,-55219.79716,-55219.79716,-2083.262178,-2083.262178,-2083.262178,-53136.53499,-53136.53499,-53136.53499,0,0,0,1266960.023
24-05-2019,1322242.127,990143.2692,1530331.05,1322242.127,1322242.127,-52148.19421,-52148.19421,-52148.19421,-292.1125006,-292.1125006,-292.1125006,-51856.08171,-51856.08171,-51856.08171,0,0,0,1270093.933
25-05-2019,1322304.433,989752.7454,1537017.523,1322304.433,1322304.433,-62018.58184,-62018.58184,-62018.58184,-11988.13793,-11988.13793,-11988.13793,-50030.44391,-50030.44391,-50030.44391,0,0,0,1260285.851
26-05-2019,1322366.739,997361.992,1530733.458,1322366.739,1322366.739,-49382.14343,-49382.14343,-49382.14343,-1693.699043,-1693.699043,-1693.699043,-47688.44438,-47688.44438,-47688.44438,0,0,0,1272984.596
27-05-2019,1322429.046,1054782.406,1591642.855,1322429.046,1322429.046,-21139.97014,-21139.97014,-21139.97014,23730.6029,23730.6029,23730.6029,-44870.57304,-44870.57304,-44870.57304,0,0,0,1301289.076
28-05-2019,1322491.352,1009228.145,1540092.577,1322491.352,1322491.352,-51517.8117,-51517.8117,-51517.8117,-9889.707126,-9889.707126,-9889.707126,-41628.10458,-41628.10458,-41628.10458,0,0,0,1270973.54
29-05-2019,1322553.658,999623.8644,1552790.978,1322553.658,1322553.658,-35805.60863,-35805.60863,-35805.60863,2216.315886,2216.315886,2216.315886,-38021.92452,-38021.92452,-38021.92452,0,0,0,1286748.05
30-05-2019,1322615.965,1006964.076,1563648.254,1322615.965,1322615.965,-36204.35399,-36204.35399,-36204.35399,-2083.262178,-2083.262178,-2083.262178,-34121.09181,-34121.09181,-34121.09181,0,0,0,1286411.611
31-05-2019,1322678.271,1033155.132,1559249.571,1322678.271,1322678.271,-30293.28683,-30293.28683,-30293.28683,-292.1125006,-292.1125006,-292.1125006,-30001.17433,-30001.17433,-30001.17433,0,0,0,1292384.984
01-06-2019,1322740.577,1030557.918,1539748.452,1322740.577,1322740.577,-37730.53823,-37730.53823,-37730.53823,-11988.13793,-11988.13793,-11988.13793,-25742.40029,-25742.40029,-25742.40029,0,0,0,1285010.039
02-06-2019,1322802.884,1037153.234,1565417.992,1322802.884,1322802.884,-23121.3735,-23121.3735,-23121.3735,-1693.699043,-1693.699043,-1693.699043,-21427.67445,-21427.67445,-21427.67445,0,0,0,1299681.51
03-06-2019,1322865.19,1057370.515,1613553.746,1322865.19,1322865.19,6590.090556,6590.090556,6590.090556,23730.6029,23730.6029,23730.6029,-17140.51234,-17140.51234,-17140.51234,0,0,0,1329455.281
04-06-2019,1322927.496,1038844.604,1590240.307,1322927.496,1322927.496,-22852.65584,-22852.65584,-22852.65584,-9889.707126,-9889.707126,-9889.707126,-12962.94872,-12962.94872,-12962.94872,0,0,0,1300074.841
05-06-2019,1322989.803,1051555.076,1575470.56,1322989.803,1322989.803,-6757.161844,-6757.161844,-6757.161844,2216.315886,2216.315886,2216.315886,-8973.47773,-8973.47773,-8973.47773,0,0,0,1316232.641
06-06-2019,1323052.109,1066636.512,1583575.154,1323052.109,1323052.109,-7328.34409,-7328.34409,-7328.34409,-2083.262178,-2083.262178,-2083.262178,-5245.081912,-5245.081912,-5245.081912,0,0,0,1315723.765
07-06-2019,1323114.415,1059717.164,1594293.66,1323114.415,1323114.415,-2135.517721,-2135.517721,-2135.517721,-292.1125006,-292.1125006,-292.1125006,-1843.405221,-1843.405221,-1843.405221,0,0,0,1320978.898
08-06-2019,1323176.722,1037223.573,1563699.443,1323176.722,1323176.722,-10813.25957,-10813.25957,-10813.25957,-11988.13793,-11988.13793,-11988.13793,1174.878364,1174.878364,1174.878364,0,0,0,1312363.462
09-06-2019,1323239.028,1061598.645,1586906.347,1323239.028,1323239.028,2069.755225,2069.755225,2069.755225,-1693.699043,-1693.699043,-1693.699043,3763.454268,3763.454268,3763.454268,0,0,0,1325308.783
10-06-2019,1323301.334,1100832.489,1619725.146,1323301.334,1323301.334,29618.07783,29618.07783,29618.07783,23730.6029,23730.6029,23730.6029,5887.474935,5887.474935,5887.474935,0,0,0,1352919.412
11-06-2019,1323363.641,1070595.694,1606143.655,1323363.641,1323363.641,-2365.353594,-2365.353594,-2365.353594,-9889.707126,-9889.707126,-9889.707126,7524.353532,7524.353532,7524.353532,0,0,0,1320998.287
12-06-2019,1323425.947,1059025.349,1604682.378,1323425.947,1323425.947,10880.53634,10880.53634,10880.53634,2216.315886,2216.315886,2216.315886,8664.220459,8664.220459,8664.220459,0,0,0,1334306.483
13-06-2019,1323488.253,1067230.834,1583571.047,1323488.253,1323488.253,7226.766701,7226.766701,7226.766701,-2083.262178,-2083.262178,-2083.262178,9310.028879,9310.028879,9310.028879,0,0,0,1330715.02
14-06-2019,1323550.56,1067435.901,1597360.723,1323550.56,1323550.56,9185.193028,9185.193028,9185.193028,-292.1125006,-292.1125006,-292.1125006,9477.305528,9477.305528,9477.305528,0,0,0,1332735.753
15-06-2019,1323612.866,1056720.821,1603292.325,1323612.866,1323612.866,-2794.584678,-2794.584678,-2794.584678,-11988.13793,-11988.13793,-11988.13793,9193.553255,9193.553255,9193.553255,0,0,0,1320818.281
16-06-2019,1323675.172,1039756.932,1610983.207,1323675.172,1323675.172,6803.622828,6803.622828,6803.622828,-1693.699043,-1693.699043,-1693.699043,8497.321871,8497.321871,8497.321871,0,0,0,1330478.795
17-06-2019,1323737.479,1102962.099,1608175.576,1323737.479,1323737.479,31167.57647,31167.57647,31167.57647,23730.6029,23730.6029,23730.6029,7436.973576,7436.973576,7436.973576,0,0,0,1354905.055
18-06-2019,1323799.785,1073652.227,1594976.059,1323799.785,1323799.785,-3820.528873,-3820.528873,-3820.528873,-9889.707126,-9889.707126,-9889.707126,6069.178253,6069.178253,6069.178253,0,0,0,1319979.256
19-06-2019,1323862.091,1064687.35,1601808.394,1323862.091,1323862.091,6673.49784,6673.49784,6673.49784,2216.315886,2216.315886,2216.315886,4457.181954,4457.181954,4457.181954,0,0,0,1330535.589
20-06-2019,1323924.398,1077525.134,1591551.952,1323924.398,1323924.398,585.6365848,585.6365848,585.6365848,-2083.262178,-2083.262178,-2083.262178,2668.898763,2668.898763,2668.898763,0,0,0,1324510.034
21-06-2019,1323986.704,1068640.026,1597828.15,1323986.704,1323986.704,482.7690893,482.7690893,482.7690893,-292.1125006,-292.1125006,-292.1125006,774.8815899,774.8815899,774.8815899,0,0,0,1324469.473
22-06-2019,1324049.01,1037512.807,1591123.957,1324049.01,1324049.01,-13141.90663,-13141.90663,-13141.90663,-11988.13793,-11988.13793,-11988.13793,-1153.768697,-1153.768697,-1153.768697,0,0,0,1310907.104
23-06-2019,1324111.317,1050941.334,1569999.676,1324111.317,1324111.317,-4741.193369,-4741.193369,-4741.193369,-1693.699043,-1693.699043,-1693.699043,-3047.494326,-3047.494326,-3047.494326,0,0,0,1319370.123
24-06-2019,1324173.623,1087616.816,1608054.322,1324173.623,1324173.623,18890.29279,18890.29279,18890.29279,23730.6029,23730.6029,23730.6029,-4840.310105,-4840.310105,-4840.310105,0,0,0,1343063.916
25-06-2019,1324235.929,1033491.284,1562639.955,1324235.929,1324235.929,-16361.41822,-16361.41822,-16361.41822,-9889.707126,-9889.707126,-9889.707126,-6471.711098,-6471.711098,-6471.711098,0,0,0,1307874.511
26-06-2019,1324298.23,1044236.392,1577220.113,1324298.23,1324298.23,-5672.085723,-5672.085723,-5672.085723,2216.315886,2216.315886,2216.315886,-7888.401609,-7888.401609,-7888.401609,0,0,0,1318626.144
27-06-2019,1324360.53,1050200.946,1575849.501,1324360.53,1324360.53,-11129.05581,-11129.05581,-11129.05581,-2083.262178,-2083.262178,-2083.262178,-9045.793633,-9045.793633,-9045.793633,0,0,0,1313231.474
28-06-2019,1324422.83,1035657.846,1587946.839,1324422.83,1324422.83,-10201.34206,-10201.34206,-10201.34206,-292.1125006,-292.1125006,-292.1125006,-9909.229558,-9909.229558,-9909.229558,0,0,0,1314221.488
29-06-2019,1324485.13,1052346.056,1567151.771,1324485.13,1324485.13,-22443.02986,-22443.02986,-22443.02986,-11988.13793,-11988.13793,-11988.13793,-10454.89193,-10454.89193,-10454.89193,0,0,0,1302042.1
30-06-2019,1324547.431,1047528.952,1579029.349,1324547.431,1324547.431,-12364.07135,-12364.07135,-12364.07135,-1693.699043,-1693.699043,-1693.699043,-10670.3723,-10670.3723,-10670.3723,0,0,0,1312183.359
01-07-2019,1324609.731,1067762.882,1605423.02,1324609.731,1324609.731,13175.72163,13175.72163,13175.72163,23730.6029,23730.6029,23730.6029,-10554.88126,-10554.88126,-10554.88126,0,0,0,1337785.452
02-07-2019,1324672.031,1040396.389,1564776.692,1324672.031,1324672.031,-20008.79962,-20008.79962,-20008.79962,-9889.707126,-9889.707126,-9889.707126,-10119.0925,-10119.0925,-10119.0925,0,0,0,1304663.231
03-07-2019,1324734.331,1040556.454,1580732.635,1324734.331,1324734.331,-7168.308834,-7168.308834,-7168.308834,2216.315886,2216.315886,2216.315886,-9384.62472,-9384.62472,-9384.62472,0,0,0,1317566.022
04-07-2019,1324796.631,1050327.508,1580630.764,1324796.631,1324796.631,-10466.43855,-10466.43855,-10466.43855,-2083.262178,-2083.262178,-2083.262178,-8383.176371,-8383.176371,-8383.176371,0,0,0,1314330.193
05-07-2019,1324858.932,1037900.011,1600411.245,1324858.932,1324858.932,-7447.45105,-7447.45105,-7447.45105,-292.1125006,-292.1125006,-292.1125006,-7155.338549,-7155.338549,-7155.338549,0,0,0,1317411.481
06-07-2019,1324921.232,1032106.825,1569121.48,1324921.232,1324921.232,-17737.25964,-17737.25964,-17737.25964,-11988.13793,-11988.13793,-11988.13793,-5749.121711,-5749.121711,-5749.121711,0,0,0,1307183.972
07-07-2019,1324983.532,1053309.157,1569311.028,1324983.532,1324983.532,-5911.939661,-5911.939661,-5911.939661,-1693.699043,-1693.699043,-1693.699043,-4218.240617,-4218.240617,-4218.240617,0,0,0,1319071.592
08-07-2019,1325045.832,1089420.3,1642660.679,1325045.832,1325045.832,21110.3931,21110.3931,21110.3931,23730.6029,23730.6029,23730.6029,-2620.209797,-2620.209797,-2620.209797,0,0,0,1346156.225
09-07-2019,1325108.133,1050422.438,1587022.889,1325108.133,1325108.133,-10904.01515,-10904.01515,-10904.01515,-9889.707126,-9889.707126,-9889.707126,-1014.308029,-1014.308029,-1014.308029,0,0,0,1314204.117
10-07-2019,1325170.433,1047458.023,1602937.759,1325170.433,1325170.433,2756.840954,2756.840954,2756.840954,2216.315886,2216.315886,2216.315886,540.5250681,540.5250681,540.5250681,0,0,0,1327927.274
11-07-2019,1325232.733,1070319.974,1583797.588,1325232.733,1325232.733,-95.46762115,-95.46762115,-95.46762115,-2083.262178,-2083.262178,-2083.262178,1987.794557,1987.794557,1987.794557,0,0,0,1325137.265
12-07-2019,1325295.033,1073812.234,1577671.663,1325295.033,1325295.033,2983.378784,2983.378784,2983.378784,-292.1125006,-292.1125006,-292.1125006,3275.491285,3275.491285,3275.491285,0,0,0,1328278.412
13-07-2019,1325357.333,1055395.038,1591145.853,1325357.333,1325357.333,-7630.134688,-7630.134688,-7630.134688,-11988.13793,-11988.13793,-11988.13793,4358.003246,4358.003246,4358.003246,0,0,0,1317727.199
14-07-2019,1325419.634,1049847.534,1587086.378,1325419.634,1325419.634,3504.136105,3504.136105,3504.136105,-1693.699043,-1693.699043,-1693.699043,5197.835148,5197.835148,5197.835148,0,0,0,1328923.77
15-07-2019,1325481.934,1098424.988,1609885.08,1325481.934,1325481.934,29497.6821,29497.6821,29497.6821,23730.6029,23730.6029,23730.6029,5767.079207,5767.079207,5767.079207,0,0,0,1354979.616
16-07-2019,1325544.234,1063763.591,1606494.83,1325544.234,1325544.234,-3841.119979,-3841.119979,-3841.119979,-9889.707126,-9889.707126,-9889.707126,6048.587147,6048.587147,6048.587147,0,0,0,1321703.114
17-07-2019,1325606.534,1072876.526,1602743.357,1325606.534,1325606.534,8253.117725,8253.117725,8253.117725,2216.315886,2216.315886,2216.315886,6036.801839,6036.801839,6036.801839,0,0,0,1333859.652
18-07-2019,1325668.835,1048694.585,1603372.019,1325668.835,1325668.835,3654.954718,3654.954718,3654.954718,-2083.262178,-2083.262178,-2083.262178,5738.216896,5738.216896,5738.216896,0,0,0,1329323.789
19-07-2019,1325731.135,1061904.756,1585495.744,1325731.135,1325731.135,4879.330973,4879.330973,4879.330973,-292.1125007,-292.1125007,-292.1125007,5171.443474,5171.443474,5171.443474,0,0,0,1330610.466
20-07-2019,1325793.435,1054735.655,1578623.525,1325793.435,1325793.435,-7621.262706,-7621.262706,-7621.262706,-11988.13793,-11988.13793,-11988.13793,4366.875227,4366.875227,4366.875227,0,0,0,1318172.172
21-07-2019,1325855.735,1063723.257,1583052.793,1325855.735,1325855.735,1672.255478,1672.255478,1672.255478,-1693.699043,-1693.699043,-1693.699043,3365.954521,3365.954521,3365.954521,0,0,0,1327527.991
22-07-2019,1325918.035,1093081.08,1611377.4,1325918.035,1325918.035,25950.65812,25950.65812,25950.65812,23730.6029,23730.6029,23730.6029,2220.055223,2220.055223,2220.055223,0,0,0,1351868.694
23-07-2019,1325980.336,1054133.882,1599158.257,1325980.336,1325980.336,-8900.69779,-8900.69779,-8900.69779,-9889.707126,-9889.707126,-9889.707126,989.0093358,989.0093358,989.0093358,0,0,0,1317079.638
24-07-2019,1326042.636,1076911.44,1609624.05,1326042.636,1326042.636,1955.631914,1955.631914,1955.631914,2216.315886,2216.315886,2216.315886,-260.6839715,-260.6839715,-260.6839715,0,0,0,1327998.268
25-07-2019,1326104.936,1049467.396,1591670.48,1326104.936,1326104.936,-3541.180218,-3541.180218,-3541.180218,-2083.262178,-2083.262178,-2083.262178,-1457.91804,-1457.91804,-1457.91804,0,0,0,1322563.756
26-07-2019,1326167.236,1080571.276,1606470.066,1326167.236,1326167.236,-2821.3617,-2821.3617,-2821.3617,-292.1125006,-292.1125006,-292.1125006,-2529.2492,-2529.2492,-2529.2492,0,0,0,1323345.875
27-07-2019,1326229.537,1038300.234,1584590.298,1326229.537,1326229.537,-15389.45062,-15389.45062,-15389.45062,-11988.13793,-11988.13793,-11988.13793,-3401.31269,-3401.31269,-3401.31269,0,0,0,1310840.086
28-07-2019,1326291.837,1055800.955,1586854.617,1326291.837,1326291.837,-5697.012092,-5697.012092,-5697.012092,-1693.699043,-1693.699043,-1693.699043,-4003.313049,-4003.313049,-4003.313049,0,0,0,1320594.825
29-07-2019,1326354.137,1091098.839,1618057.292,1326354.137,1326354.137,19461.08853,19461.08853,19461.08853,23730.6029,23730.6029,23730.6029,-4269.514363,-4269.514363,-4269.514363,0,0,0,1345815.226
30-07-2019,1326416.437,1039617.875,1579358.644,1326416.437,1326416.437,-14031.36146,-14031.36146,-14031.36146,-9889.707126,-9889.707126,-9889.707126,-4141.654329,-4141.654329,-4141.654329,0,0,0,1312385.076
31-07-2019,1326478.738,1059885.562,1614243.714,1326478.738,1326478.738,-1354.890914,-1354.890914,-1354.890914,2216.315886,2216.315886,2216.315886,-3571.2068,-3571.2068,-3571.2068,0,0,0,1325123.847
01-08-2019,1326541.038,1064428.088,1582301.395,1326541.038,1326541.038,-4604.682644,-4604.682644,-4604.682644,-2083.262178,-2083.262178,-2083.262178,-2521.420466,-2521.420466,-2521.420466,0,0,0,1321936.355
02-08-2019,1326603.338,1069300.267,1570850.467,1326603.338,1326603.338,-1261.178989,-1261.178989,-1261.178989,-292.1125006,-292.1125006,-292.1125006,-969.0664887,-969.0664887,-969.0664887,0,0,0,1325342.159
03-08-2019,1326665.638,1065202.055,1591880.773,1326665.638,1326665.638,-10893.97299,-10893.97299,-10893.97299,-11988.13793,-11988.13793,-11988.13793,1094.164945,1094.164945,1094.164945,0,0,0,1315771.665
04-08-2019,1326727.938,1069234.469,1606681.592,1326727.938,1326727.938,1966.971023,1966.971023,1966.971023,-1693.699043,-1693.699043,-1693.699043,3660.670066,3660.670066,3660.670066,0,0,0,1328694.909
05-08-2019,1326790.239,1103403.974,1620747.146,1326790.239,1326790.239,30436.9821,30436.9821,30436.9821,23730.6029,23730.6029,23730.6029,6706.379203,6706.379203,6706.379203,0,0,0,1357227.221
06-08-2019,1326852.539,1079187.399,1586007.369,1326852.539,1326852.539,300.9677675,300.9677675,300.9677675,-9889.707126,-9889.707126,-9889.707126,10190.67489,10190.67489,10190.67489,0,0,0,1327153.507
07-08-2019,1326914.839,1105945.833,1638738.673,1326914.839,1326914.839,16273.11141,16273.11141,16273.11141,2216.315886,2216.315886,2216.315886,14056.79552,14056.79552,14056.79552,0,0,0,1343187.951
08-08-2019,1326977.139,1073501.854,1599365.168,1326977.139,1326977.139,16149.46367,16149.46367,16149.46367,-2083.262178,-2083.262178,-2083.262178,18232.72585,18232.72585,18232.72585,0,0,0,1343126.603
09-08-2019,1327039.44,1064698.521,1612160.412,1327039.44,1327039.44,22340.44935,22340.44935,22340.44935,-292.1125006,-292.1125006,-292.1125006,22632.56185,22632.56185,22632.56185,0,0,0,1349379.889
10-08-2019,1327101.74,1092356.438,1604914.007,1327101.74,1327101.74,15170.18532,15170.18532,15170.18532,-11988.13793,-11988.13793,-11988.13793,27158.32325,27158.32325,27158.32325,0,0,0,1342271.925
11-08-2019,1327164.04,1080953.495,1621301.634,1327164.04,1327164.04,30008.47499,30008.47499,30008.47499,-1693.699043,-1693.699043,-1693.699043,31702.17403,31702.17403,31702.17403,0,0,0,1357172.515
